"ISO","year","regime_type","election","obs_bin","obs_bin_max","obs_count","obs_count_max","demi","demi_max","source","obs_vdem","obs_qed"
"ARM",2013,"Electoral autocracy",1,1,1,3,3,"Transparency International Anticorruption Center, It's Your Choice, Helsinki Citizens’ Assembly (Vanadzor)","Transparency International Anticorruption Center, It's Your Choice, Helsinki Citizens’ Assembly (Vanadzor)","https://www.facebook.com/TIArmenia/posts/pfbid02G9uqavbAGUEChjAtUMjt6Ky1V2o7xbPk9igZVyBK5dqtwrRU9de79QWgUyCsRErgl, https://web.archive.org/web/20131004043419/http://www.iyc.am/arm/info.html, https://archive.hcav.am/publications/report-of-the-armenian-national-platform-of-eap-csf-presidential-elections-in-armenia-in-2013/",1,NA
"ARM",2014,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,NA
"ARM",2015,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,NA
"ARM",2016,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,NA
"ARM",2017,"Electoral autocracy",1,1,1,3,3,"Transparency International Anticorruption Center, It's Your Choice, Helsinki Citizens’ Assembly (Vanadzor)","Transparency International Anticorruption Center, It's Your Choice, Helsinki Citizens’ Assembly (Vanadzor)","https://transparency.am/hy/media/interviews/article/1928, https://web.archive.org/web/20170614140606/http://www.iyc.am/arm/news.html, http://archive.hcav.am/publications/reflection-of-recommendations-by-international-election-observation-missions-in-the-ra-2016-electoral-code-and-their-implementation-during-2017-national-assembly-and-yerevan-city-council-elections/",1,NA
"ARM",2018,"Electoral democracy",1,1,1,2,3,"Transparency International Anticorruption Center, Helsinki Citizens’ Assembly (Vanadzor)","It's Your Choice, Transparency International Anticorruption Center, Helsinki Citizens’ Assembly (Vanadzor)","https://transparency.am/hy/media/interviews/article/2519, https://hcav.am/en/english-armenia-joint-press-release-we-have-observed-the-best-performed-elections-in-decades/",1,NA
"ARM",2019,"Electoral democracy",0,0,0,0,0,NA,NA,NA,0,NA
"ARM",2020,"Electoral democracy",0,0,0,0,0,NA,NA,NA,0,NA
"ARM",2021,"Electoral democracy",1,1,1,2,3,"Helsinki Citizens’ Assembly (Vanadzor), Transparency International Anticorruption Center","Helsinki Citizens’ Assembly (Vanadzor), It's Your Choice, Transparency International Anticorruption Center",NA,1,NA
"AUS",1990,"Liberal democracy",1,0,0,0,0,NA,NA,NA,1,0
"AUS",1991,"Liberal democracy",0,0,0,0,0,NA,NA,NA,0,0
"AUS",1992,"Liberal democracy",0,0,0,0,0,NA,NA,NA,0,0
"AUS",1993,"Liberal democracy",1,0,0,0,0,NA,NA,NA,1,0
"AUS",1994,"Liberal democracy",0,0,0,0,0,NA,NA,NA,0,0
"AUS",1995,"Liberal democracy",0,0,0,0,0,NA,NA,NA,0,0
"AUS",1996,"Liberal democracy",1,0,0,0,0,NA,NA,NA,1,0
"AUS",1997,"Liberal democracy",0,0,0,0,0,NA,NA,NA,0,0
"AUS",1998,"Liberal democracy",1,0,0,0,0,NA,NA,NA,1,0
"AUS",1999,"Liberal democracy",0,0,0,0,0,NA,NA,NA,0,0
"AUS",2000,"Liberal democracy",0,0,0,0,0,NA,NA,NA,0,0
"AUS",2001,"Liberal democracy",1,0,0,0,0,NA,NA,NA,1,0
"AUS",2002,"Liberal democracy",0,0,0,0,0,NA,NA,NA,0,0
"AUS",2003,"Liberal democracy",0,0,0,0,0,NA,NA,NA,0,0
"AUS",2004,"Liberal democracy",1,0,0,0,0,NA,NA,NA,1,0
"AUS",2005,"Liberal democracy",0,0,0,0,0,NA,NA,NA,0,NA
"AUS",2006,"Liberal democracy",0,0,0,0,0,NA,NA,NA,0,NA
"AUS",2007,"Liberal democracy",1,0,0,0,0,NA,NA,NA,1,NA
"AUS",2008,"Liberal democracy",0,0,0,0,0,NA,NA,NA,0,NA
"AUS",2009,"Liberal democracy",0,0,0,0,0,NA,NA,NA,0,NA
"AUS",2010,"Liberal democracy",1,0,0,0,0,NA,NA,NA,1,NA
"AUS",2011,"Liberal democracy",0,0,0,0,0,NA,NA,NA,0,NA
"AUS",2012,"Liberal democracy",0,0,0,0,0,NA,NA,NA,0,NA
"AUS",2013,"Liberal democracy",1,0,0,0,0,NA,NA,NA,1,NA
"AUS",2014,"Liberal democracy",0,0,0,0,0,NA,NA,NA,0,NA
"AUS",2015,"Liberal democracy",0,0,0,0,0,NA,NA,NA,0,NA
"AUS",2016,"Liberal democracy",1,0,0,0,0,NA,NA,NA,1,NA
"AUS",2017,"Liberal democracy",0,0,0,0,0,NA,NA,NA,0,NA
"AUS",2018,"Liberal democracy",0,0,0,0,0,NA,NA,NA,0,NA
"AUS",2019,"Liberal democracy",1,0,0,0,0,NA,NA,NA,1,NA
"AUS",2020,"Liberal democracy",0,0,0,0,0,NA,NA,NA,0,NA
"AUS",2021,"Liberal democracy",0,0,0,0,0,NA,NA,NA,0,NA
"AUT",1990,"Liberal democracy",1,0,0,0,0,NA,NA,NA,1,0
"AUT",1991,"Liberal democracy",0,0,0,0,0,NA,NA,NA,0,0
"AUT",1992,"Liberal democracy",1,0,0,0,0,NA,NA,NA,1,0
"AUT",1993,"Liberal democracy",0,0,0,0,0,NA,NA,NA,0,0
"AUT",1994,"Liberal democracy",1,0,0,0,0,NA,NA,NA,1,0
"AUT",1995,"Liberal democracy",1,0,0,0,0,NA,NA,NA,1,0
"AUT",1996,"Liberal democracy",0,0,0,0,0,NA,NA,NA,0,0
"AUT",1997,"Liberal democracy",0,0,0,0,0,NA,NA,NA,0,0
"AUT",1998,"Liberal democracy",1,0,0,0,0,NA,NA,NA,1,0
"AUT",1999,"Liberal democracy",1,0,0,0,0,NA,NA,NA,1,0
"AUT",2000,"Liberal democracy",0,0,0,0,0,NA,NA,NA,0,0
"AUT",2001,"Liberal democracy",0,0,0,0,0,NA,NA,NA,0,0
"AUT",2002,"Liberal democracy",1,0,0,0,0,NA,NA,NA,1,0
"AUT",2003,"Liberal democracy",0,0,0,0,0,NA,NA,NA,0,0
"AUT",2004,"Liberal democracy",1,0,0,0,0,NA,NA,NA,1,0
"AUT",2005,"Liberal democracy",0,0,0,0,0,NA,NA,NA,0,NA
"AUT",2006,"Liberal democracy",1,0,0,0,0,NA,NA,NA,0,NA
"AUT",2007,"Liberal democracy",0,0,0,0,0,NA,NA,NA,0,NA
"AUT",2008,"Liberal democracy",1,0,0,0,0,NA,NA,NA,0,NA
"AUT",2009,"Liberal democracy",0,0,0,0,0,NA,NA,NA,0,NA
"AUT",2010,"Liberal democracy",1,0,0,0,0,NA,NA,NA,0,NA
"AUT",2011,"Liberal democracy",0,0,0,0,0,NA,NA,NA,0,NA
"AUT",2012,"Liberal democracy",0,0,0,0,0,NA,NA,NA,0,NA
"AUT",2013,"Liberal democracy",1,1,1,1,1,"wahlbeobachtung.org","wahlbeobachtung.org","https://www.wahlbeobachtung.org/wp-content/uploads/2013/09/APA-final-draft-230913.pdf",0,NA
"AUT",2014,"Liberal democracy",0,0,0,0,0,NA,NA,NA,0,NA
"AUT",2015,"Liberal democracy",0,0,0,0,0,NA,NA,NA,0,NA
"AUT",2016,"Liberal democracy",1,1,1,1,1,"wahlbeobachtung.org","wahlbeobachtung.org","http://www.kepler-salon.at/de/Veranstaltungen/Werden-Wahlreformen-in-Oesterreich-gebraucht.html",0,NA
"AUT",2017,"Liberal democracy",1,1,1,1,1,"wahlbeobachtung.org","wahlbeobachtung.org","https://www.wahlbeobachtung.org/wieder-wahlanfechtung/",1,NA
"AUT",2018,"Liberal democracy",0,0,0,0,0,NA,NA,NA,0,NA
"AUT",2019,"Liberal democracy",1,1,1,1,1,"wahlbeobachtung.org","wahlbeobachtung.org","https://www.wahlbeobachtung.org/en/social-media-monitoring-results-about-2019-austrian-snap-elections-published/",1,NA
"AUT",2020,"Liberal democracy",0,0,0,0,0,NA,NA,NA,0,NA
"AUT",2021,"Electoral democracy",0,0,0,0,0,NA,NA,NA,0,NA
"AZE",1990,"Closed autocracy",1,0,0,0,0,NA,NA,NA,0,0
"AZE",1991,"Electoral autocracy",1,0,0,0,0,NA,NA,NA,0,0
"AZE",1992,"Electoral autocracy",1,0,0,0,0,NA,NA,NA,0,0
"AZE",1993,"Electoral autocracy",1,0,0,0,0,NA,NA,NA,0,0
"AZE",1994,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,0
"AZE",1995,"Electoral autocracy",1,0,0,0,0,NA,NA,NA,0,0
"AZE",1996,"Electoral autocracy",1,0,0,0,0,NA,NA,NA,0,0
"AZE",1997,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,0
"AZE",1998,"Electoral autocracy",1,0,0,0,0,NA,NA,NA,0,1
"AZE",1999,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,0
"AZE",2000,"Electoral autocracy",1,0,0,0,0,NA,NA,NA,0,0
"AZE",2001,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,0
"AZE",2002,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,0
"AZE",2003,"Electoral autocracy",1,1,1,1,1,"Election Monitoring and Democracy Studies Center","Election Monitoring and Democracy Studies Center","https://smdtaz.org/seckil%c9%99r/dig%c9%99r/",0,1
"AZE",2004,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,0
"AZE",2005,"Electoral autocracy",1,1,1,1,1,"Election Monitoring and Democracy Studies Center","Election Monitoring and Democracy Studies Center","https://smdtaz.org/seckil%c9%99r/dig%c9%99r/",1,NA
"AZE",2006,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,NA
"AZE",2007,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,NA
"AZE",2008,"Electoral autocracy",1,1,1,1,1,"Election Monitoring and Democracy Studies Center","Election Monitoring and Democracy Studies Center","https://smdtaz.org/ar-milli-m%c9%99clisin%c9%99-7-noyabr-2010-cu-ild%c9%99-keciril%c9%99n-seckil%c9%99rin-monitorinqinin-n%c9%99tic%c9%99l%c9%99rin%c9%99-dair-yekun-hesabat/",1,NA
"AZE",2009,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,NA
"AZE",2010,"Electoral autocracy",1,1,1,1,1,"Election Monitoring and Democracy Studies Center","Election Monitoring and Democracy Studies Center","https://smdtaz.org/ar-milli-m%c9%99clisin%c9%99-7-noyabr-2010-cu-ild%c9%99-keciril%c9%99n-seckil%c9%99rin-monitorinqinin-n%c9%99tic%c9%99l%c9%99rin%c9%99-dair-yekun-hesabat/",1,NA
"AZE",2011,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,NA
"AZE",2012,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,NA
"AZE",2013,"Electoral autocracy",1,1,1,1,1,"Election Monitoring and Democracy Studies Center","Election Monitoring and Democracy Studies Center","https://smdtaz.org/9-oktyabr-2013-cu-il-prezident-seckisi-uzr%c9%99-seckiqabagi-t%c9%99sviqat-kampaniyasinin-uzunmudd%c9%99tli-musahid%c9%99sinin-n%c9%99tic%c9%99l%c9%99rin%c9%99-dair-ikinci-araliq-hesabat/",1,NA
"AZE",2014,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,NA
"AZE",2015,"Electoral autocracy",1,1,1,1,1,"Election Monitoring and Democracy Studies Center","Election Monitoring and Democracy Studies Center","https://smdtaz.org/1-noyabr-2015-ci-il-d%c9%99-az%c9%99rbaycan-respublikasi-milli-m%c9%99clisin%c9%99-seckil%c9%99rin-n%c9%99tic%c9%99l%c9%99rin-dair-yekun-hesabat/",1,NA
"AZE",2016,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,NA
"AZE",2017,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,NA
"AZE",2018,"Electoral autocracy",1,1,1,1,1,"Election Monitoring and Democracy Studies Center","Election Monitoring and Democracy Studies Center","https://smdtaz.org/smdt-nin-prezident-seckil%c9%99ri-il%c9%99-bagli-yekun-hesabati/",1,NA
"AZE",2019,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,NA
"AZE",2020,"Electoral autocracy",1,1,1,1,1,"Election Monitoring and Democracy Studies Center","Election Monitoring and Democracy Studies Center",NA,1,NA
"AZE",2021,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,NA
"BDI",1990,"Closed autocracy",0,0,0,0,0,NA,NA,NA,0,0
"BDI",1991,"Closed autocracy",0,0,0,0,0,NA,NA,NA,0,0
"BDI",1992,"Closed autocracy",0,0,0,0,0,NA,NA,NA,0,0
"BDI",1993,"Electoral autocracy",1,0,0,0,0,NA,NA,NA,1,1
"BDI",1994,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,0
"BDI",1995,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,0
"BDI",1996,"Closed autocracy",0,0,0,0,0,NA,NA,NA,0,0
"BDI",1997,"Closed autocracy",0,0,0,0,0,NA,NA,NA,0,0
"BDI",1998,"Closed autocracy",0,0,0,0,0,NA,NA,NA,0,0
"BDI",1999,"Closed autocracy",0,0,0,0,0,NA,NA,NA,0,0
"BDI",2000,"Closed autocracy",0,0,0,0,0,NA,NA,NA,0,0
"BDI",2001,"Closed autocracy",0,0,0,0,0,NA,NA,NA,0,0
"BDI",2002,"Closed autocracy",0,0,0,0,0,NA,NA,NA,0,0
"BDI",2003,"Closed autocracy",0,0,0,0,0,NA,NA,NA,0,0
"BDI",2004,"Closed autocracy",0,0,0,0,0,NA,NA,NA,0,0
"BDI",2005,"Electoral autocracy",1,1,1,1,1,"Coalition de la Société Civile pour le Monitoring Electoral","Coalition de la Société Civile pour le Monitoring Electoral","https://www.cosome.org/qui-sommes-nous/",1,NA
"BDI",2006,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,NA
"BDI",2007,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,NA
"BDI",2008,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,NA
"BDI",2009,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,NA
"BDI",2010,"Electoral autocracy",1,1,1,2,2,"Réseau d'Actions Paisibles des Anciens Combattants pour le Développement Intégré de tous au Burundi, Coalition de la Société Civile pour le Monitoring Electoral","Réseau d'Actions Paisibles des Anciens Combattants pour le Développement Intégré de tous au Burundi, Coalition de la Société Civile pour le Monitoring Electoral","https://www.reseau-rafal.org/sites/reseau-rafal.org/files/membres/afrique_centrale/burundi/rapacodibu/Rapacodibu_Rapportannuel_2009.pdf, https://www.cosome.org/wp-content/uploads/2019/04/rapport_elections_2010.pdf",1,NA
"BDI",2011,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,NA
"BDI",2012,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,NA
"BDI",2013,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,NA
"BDI",2014,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,NA
"BDI",2015,"Electoral autocracy",1,1,1,2,2,"Réseau d'Actions Paisibles des Anciens Combattants pour le Développement Intégré de tous au Burundi, Coalition de la Société Civile pour le Monitoring Electoral","Réseau d'Actions Paisibles des Anciens Combattants pour le Développement Intégré de tous au Burundi, Coalition de la Société Civile pour le Monitoring Electoral","https://web.archive.org/web/20150225001022/http://reseau-rafal.org/sites/reseau-rafal.org/files/membres/afrique_centrale/burundi/rapacodibu/RAPACODIBU%20Rapport%20atelier%2011%20Nov%202014.pdf, https://www.cosome.org/positionnement-de-la-societe-civile-par-rapport-aux-elections-de-2015/",1,NA
"BDI",2016,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,NA
"BDI",2017,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,NA
"BDI",2018,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,NA
"BDI",2019,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,NA
"BDI",2020,"Electoral autocracy",1,1,1,1,2,"Coalition de la Société Civile pour le Monitoring Electoral","Coalition de la Société Civile pour le Monitoring Electoral, Réseau d'Actions Paisibles des Anciens Combattants pour le Développement Intégré de tous au Burundi",NA,0,NA
"BDI",2021,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,NA
"BEL",1990,"Liberal democracy",0,0,0,0,0,NA,NA,NA,0,0
"BEL",1991,"Liberal democracy",1,0,0,0,0,NA,NA,NA,1,0
"BEL",1992,"Liberal democracy",0,0,0,0,0,NA,NA,NA,0,0
"BEL",1993,"Liberal democracy",0,0,0,0,0,NA,NA,NA,0,0
"BEL",1994,"Liberal democracy",0,0,0,0,0,NA,NA,NA,0,0
"BEL",1995,"Liberal democracy",1,0,0,0,0,NA,NA,NA,1,0
"BEL",1996,"Liberal democracy",0,0,0,0,0,NA,NA,NA,0,0
"BEL",1997,"Liberal democracy",0,0,0,0,0,NA,NA,NA,0,0
"BEL",1998,"Liberal democracy",0,0,0,0,0,NA,NA,NA,0,0
"BEL",1999,"Liberal democracy",1,0,0,0,0,NA,NA,NA,1,0
"BEL",2000,"Liberal democracy",0,0,0,0,0,NA,NA,NA,0,0
"BEL",2001,"Liberal democracy",0,0,0,0,0,NA,NA,NA,0,0
"BEL",2002,"Liberal democracy",0,0,0,0,0,NA,NA,NA,0,0
"BEL",2003,"Liberal democracy",1,0,0,0,0,NA,NA,NA,1,0
"BEL",2004,"Liberal democracy",0,0,0,0,0,NA,NA,NA,0,0
"BEL",2005,"Liberal democracy",0,0,0,0,0,NA,NA,NA,0,NA
"BEL",2006,"Liberal democracy",0,0,0,0,0,NA,NA,NA,0,NA
"BEL",2007,"Liberal democracy",1,0,0,0,0,NA,NA,NA,1,NA
"BEL",2008,"Liberal democracy",0,0,0,0,0,NA,NA,NA,0,NA
"BEL",2009,"Liberal democracy",0,0,0,0,0,NA,NA,NA,0,NA
"BEL",2010,"Liberal democracy",1,0,0,0,0,NA,NA,NA,1,NA
"BEL",2011,"Liberal democracy",0,0,0,0,0,NA,NA,NA,0,NA
"BEL",2012,"Liberal democracy",0,0,0,0,0,NA,NA,NA,0,NA
"BEL",2013,"Liberal democracy",0,0,0,0,0,NA,NA,NA,0,NA
"BEL",2014,"Liberal democracy",1,0,0,0,0,NA,NA,NA,1,NA
"BEL",2015,"Liberal democracy",0,0,0,0,0,NA,NA,NA,0,NA
"BEL",2016,"Liberal democracy",0,0,0,0,0,NA,NA,NA,0,NA
"BEL",2017,"Liberal democracy",0,0,0,0,0,NA,NA,NA,0,NA
"BEL",2018,"Liberal democracy",0,0,0,0,0,NA,NA,NA,0,NA
"BEL",2019,"Liberal democracy",1,0,0,0,0,NA,NA,NA,1,NA
"BEL",2020,"Liberal democracy",0,0,0,0,0,NA,NA,NA,0,NA
"BEL",2021,"Liberal democracy",0,0,0,0,0,NA,NA,NA,0,NA
"BEN",1990,"Closed autocracy",0,0,0,0,0,NA,NA,NA,0,0
"BEN",1991,"Electoral autocracy",1,0,0,0,0,NA,NA,"0",1,0
"BEN",1992,"Electoral democracy",0,0,0,0,0,NA,NA,NA,0,0
"BEN",1993,"Electoral democracy",0,0,0,0,0,NA,NA,NA,0,0
"BEN",1994,"Electoral democracy",0,0,0,0,0,NA,NA,NA,0,0
"BEN",1995,"Electoral democracy",1,0,0,0,0,NA,NA,NA,1,0
"BEN",1996,"Electoral democracy",1,0,0,0,0,NA,NA,NA,1,0
"BEN",1997,"Electoral democracy",0,0,0,0,0,NA,NA,NA,0,0
"BEN",1998,"Electoral democracy",0,0,0,0,0,NA,NA,NA,0,0
"BEN",1999,"Electoral democracy",1,0,0,0,0,NA,NA,NA,1,0
"BEN",2000,"Electoral democracy",0,0,0,0,0,NA,NA,NA,0,0
"BEN",2001,"Electoral democracy",1,0,0,0,0,NA,NA,NA,1,0
"BEN",2002,"Electoral democracy",0,0,0,0,0,NA,NA,NA,0,0
"BEN",2003,"Electoral democracy",1,0,0,0,0,NA,NA,NA,1,0
"BEN",2004,"Electoral democracy",0,0,0,0,0,NA,NA,NA,0,0
"BEN",2005,"Electoral democracy",0,0,0,0,0,NA,NA,NA,0,NA
"BEN",2006,"Electoral democracy",1,1,1,1,1,"Social Watch Benin","Social Watch Benin","https://web.archive.org/web/20101202003151/http://www.socialwatch-benin.org/index.php?option=com_content&view=article&id=9&Itemid=12",1,NA
"BEN",2007,"Electoral democracy",1,1,1,2,2,"Réseau Ouest Africain pour l’Edification de la Paix au Bénin, Social Watch Benin","Réseau Ouest Africain pour l’Edification de la Paix au Bénin, Social Watch Benin","https://wanep.org/wanep/files/ar/ar_2007_en.pdf, https://web.archive.org/web/20101202003151/http://www.socialwatch-benin.org/index.php?option=com_content&view=article&id=9&Itemid=12",1,NA
"BEN",2008,"Electoral democracy",0,0,0,0,0,NA,NA,NA,0,NA
"BEN",2009,"Electoral democracy",0,0,0,0,0,NA,NA,NA,0,NA
"BEN",2010,"Electoral democracy",0,0,0,0,0,NA,NA,NA,0,NA
"BEN",2011,"Electoral democracy",1,1,1,1,2,"Réseau Ouest Africain pour l’Edification de la Paix au Bénin","Réseau Ouest Africain pour l’Edification de la Paix au Bénin, Social Watch Benin","https://www.wanep.org/wanep/files/ar/ar_2011_en.pdf",1,NA
"BEN",2012,"Electoral democracy",0,0,0,0,0,NA,NA,NA,0,NA
"BEN",2013,"Electoral democracy",0,0,0,0,0,NA,NA,NA,0,NA
"BEN",2014,"Electoral democracy",0,0,0,0,0,NA,NA,NA,0,NA
"BEN",2015,"Electoral democracy",1,1,1,4,4,"Cadre d'Appui aux Processus Electoraux, Changement Social Benin, Réseau Ouest Africain pour l’Edification de la Paix au Bénin, Social Watch Benin","Cadre d'Appui aux Processus Electoraux, Changement Social Benin, Réseau Ouest Africain pour l’Edification de la Paix au Bénin, Social Watch Benin","https://www.facebook.com/share/p/1NbndJtcrQ/, https://www.facebook.com/share/p/17SWyn7AJf/, https://wanep.org/wanep/files/2016/apr/ar_2015_en.pdf, https://www.facebook.com/share/p/14op9GSPsd/",1,NA
"BEN",2016,"Electoral democracy",1,1,1,5,5,"Cadre d'Appui aux Processus Electoraux, Changement Social Benin, Réseau Ouest Africain pour l’Edification de la Paix au Bénin, Réseau pour l'Intégration des Femmes des Organisations Non Gouvernementales et Associations Africaines, Social Watch Benin","Cadre d'Appui aux Processus Electoraux, Changement Social Benin, Réseau Ouest Africain pour l’Edification de la Paix au Bénin, Réseau pour l'Intégration des Femmes des Organisations Non Gouvernementales et Associations Africaines, Social Watch Benin","https://www.facebook.com/share/p/1EcmRv1HpH/, https://www.facebook.com/share/p/19dQQHvGBq/, https://www.wanep.org/wanep/files/2017/apr/ar_2016en.pdf, https://web.archive.org/web/20230722091937/https://rifongabenin.com/, https://www.facebook.com/share/p/14e7tfKBXG/",1,NA
"BEN",2017,"Electoral democracy",0,0,0,0,0,NA,NA,NA,0,NA
"BEN",2018,"Electoral democracy",0,0,0,0,0,NA,NA,NA,0,NA
"BEN",2019,"Electoral autocracy",1,1,1,4,4,"Cadre d'Appui aux Processus Electoraux, Changement Social Benin, Réseau Ouest Africain pour l’Edification de la Paix au Bénin, Social Watch Benin","Cadre d'Appui aux Processus Electoraux, Changement Social Benin, Réseau Ouest Africain pour l’Edification de la Paix au Bénin, Social Watch Benin","https://www.facebook.com/share/p/15WoCdbBCn/, https://changementsocialbenin.com/index.php/monitoring-du-processus-electoral-de-2019-a-laune-des-droits-humains-au-benin/, https://www.wanep.org/wanep/files/2020/May/Wanep_2019_report_ENG_Final_complete.pdf, https://lanouvelletribune.info/2018/09/nouveau-code-electoral-au-benin-la-charge-de-la-vice-presidente-du-rifonga-contre-les-deputes/?doing_wp_cron=1752025361.1235439777374267578125#google_vignette, https://socialwatch.bj/?p=570",1,NA
"BEN",2020,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,NA
"BEN",2021,"Electoral autocracy",1,1,1,4,4,"Cadre d'Appui aux Processus Electoraux, Changement Social Benin, Réseau Ouest Africain pour l’Edification de la Paix au Bénin, Social Watch Benin","Cadre d'Appui aux Processus Electoraux, Changement Social Benin, Réseau Ouest Africain pour l’Edification de la Paix au Bénin, Social Watch Benin",NA,1,NA
"BFA",1990,"Closed autocracy",0,0,0,0,0,NA,NA,NA,0,0
"BFA",1991,"Electoral autocracy",1,0,0,0,0,NA,NA,"0",1,0
"BFA",1992,"Electoral autocracy",1,1,1,1,1,"Groupe d'Etudes et de Recherche sur la Démocratie et la Développement Economique et Social au Burkina","Groupe d'Etudes et de Recherche sur la Démocratie et la Développement Economique et Social au Burkina","https://web.archive.org/web/20000816223207/http://www.gerddes.org/Publications/publi1.htm#Observatoire",1,0
"BFA",1993,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,0
"BFA",1994,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,0
"BFA",1995,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,0
"BFA",1996,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,0
"BFA",1997,"Electoral autocracy",1,1,1,1,1,"Groupe d'Etudes et de Recherche sur la Démocratie et la Développement Economique et Social au Burkina","Groupe d'Etudes et de Recherche sur la Démocratie et la Développement Economique et Social au Burkina","https://web.archive.org/web/20000816223207/http://www.gerddes.org/Publications/publi1.htm",1,0
"BFA",1998,"Electoral autocracy",1,1,1,2,2,"Mouvement burkinabè des droits de l’homme et des peuples, Groupe d'Etudes et de Recherche sur la Démocratie et la Développement Economique et Social au Burkina","Mouvement burkinabè des droits de l’homme et des peuples, Groupe d'Etudes et de Recherche sur la Démocratie et la Développement Economique et Social au Burkina","https://aceproject.org/ero-en/regions/africa/BF/burkina-fas-rapport-de-la-mission-d2019observation/at_download/file, https://site.gerddes.org/communique-du-gerddes-afrique-relatif-a-lelection-presidentielle-du-burkina-faso-du-15-novembre-1998/",1,1
"BFA",1999,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,0
"BFA",2000,"Electoral democracy",0,0,0,0,0,NA,NA,NA,0,0
"BFA",2001,"Electoral democracy",0,0,0,0,0,NA,NA,NA,0,0
